generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
116,0.05110486549484619,-50.40059171593648,-177.921979439704,-59.49469754461776
117,0.048756745356675214,1.23242340751371,-190.9456433637314,-84.22234062326228
118,0.048022233433146606,-22.265148426296342,-195.65102498896385,-28.348033964331638
119,0.047350993958436616,-41.46510588079785,-167.4893415753526,-41.46510588079785
120,0.04722237149598136,-40.19829433415141,-194.4237626034609,-44.60755723423017
121,0.046592621481502755,-40.01405401043087,-172.24992182143603,-47.02408554540833
122,0.0471279205084436,-13.07830599456715,-179.37999531876156,-13.07830599456715
123,0.045838108541267915,-7.8828527253657175,-168.18871859090862,-42.88845469975909
124,0.04795848660900397,-46.077396648764115,-185.65122279720498,-56.63190651009776
125,0.047790733047885434,-36.74251561575426,-172.22582032430563,-36.74251561575426
126,0.04693612780029035,-29.29598625248274,-168.7602700434778,-59.05275809066395
127,0.04656568553538555,-48.05115838646268,-172.92344794926706,-56.45544767579846
128,0.05140125417942304,-37.97665517664073,-169.87441900364945,-67.25604695364025
129,0.04935596459686073,-14.011494549460423,-179.51109577666503,-66.7799625538257
130,0.04780649423842978,-11.948422651368489,-173.1092560668596,-11.948422651368489
131,0.0487426659262994,-32.09516613604502,-185.0247655366482,-32.09516613604502
132,0.048845904117936566,-35.30425556695097,-182.55030009856952,-43.824651308668344
133,0.04707599572830089,-27.883764081830623,-151.57602800848264,-53.03600967698698
134,0.04904316666880232,-41.27948890694971,-195.35648750678234,-41.5013268008308
135,0.04744513554743793,-48.969405883911534,-204.2802332766359,-57.413580505485086
136,0.046851291239556205,-20.440056037111756,-200.55578975233553,-20.440056037111756
137,0.04945872609450268,-8.513063403497103,-169.73942504933967,-65.98596237490986
138,0.04807393822460297,-19.478583937963744,-193.6223724970093,-24.350440549313532
139,0.047965071621158414,-54.512496365502656,-174.76496500030655,-59.28073612368809
140,0.05482890297373857,32.04699911401596,-169.61299411295835,32.04699911401596
141,0.05310051259074665,-40.66560417182645,-207.32432978787935,-61.07970332366504
142,0.049921695689719714,-35.083682246431245,-158.48980011947089,-93.29974870715297
143,0.050127762858168355,-48.14104494153506,-181.51062077053356,-48.14104494153506
144,0.05075796328873703,-36.33179175785687,-175.44946510277478,-36.33179175785687
145,0.05333229165917788,-0.12473250977563026,-173.18361885286387,-0.12473250977563026
146,0.0521515776125292,-39.29097587348838,-158.5573479297686,-57.12489426400064
147,0.053124054878635085,-39.59551967052144,-189.1944276577855,-39.59551967052144
148,0.05087911743915166,-24.403403418185043,-186.4952403098837,-24.403403418185043
149,0.04982171841263359,-22.33564491833365,-180.58072626521601,-22.33564491833365
150,0.048984522261315624,-46.99904693165839,-184.4717242855168,-90.50637293976486
151,0.05074126343987194,-27.09927516037169,-157.50413562958303,-37.94136394939384
152,0.048380871047688914,-47.257959096829914,-175.98749359200636,-47.257959096829914
153,0.04861884797191428,-28.47180587694544,-146.70285572960896,-28.47180587694544
154,0.04961079938616566,-44.04236518592421,-149.22621858196487,-63.44013850581424
155,0.05233344827183453,-32.18319074395741,-173.07637813409235,-32.18319074395741
156,0.049938949361867685,17.916239708817407,-154.1650934835576,17.916239708817407
157,0.04967083152055168,7.695979080393298,-150.90765167728853,7.695979080393298
158,0.05140649983682927,-21.132081366572585,-167.44943741798414,-21.132081366572585
159,0.04899020141788207,7.021140507264477,-154.14336153658957,7.021140507264477
160,0.04830639772072976,0.24054951187161464,-152.41684369763098,-0.8565848968000409
161,0.04922796331059986,13.815433482282288,-144.60059587012958,-4.655251999941276
162,0.049984953325686546,31.347919023837324,-152.0111667074639,-42.28954254663979
163,0.04895969239081531,6.562885492735228,-138.1385950076746,-22.680626012155198
164,0.05027111488546544,-7.833634446667088,-139.16633538118285,-7.833634446667088
