(neat) PS D:\Git\ga_combine\source_code\multi_ppo_cartpole_4.5M> python ppo_cartpole_4.5M.py
=== Starting E2E PPO Vision Baseline (Strict Time-Equivalent) Tests ===
Target Score: 495.0 | Max Steps Allowed: 4500000


--- Running Seed 101 (1/5) with 16 parallel workers ---
    [Progress] Steps: 1750000 | Elapsed: 2445.5s | Recent 20-Ep Avg Reward: 41.8
    [Progress] Steps: 1760000 | Elapsed: 2458.5s | Recent 20-Ep Avg Reward: 46.8
    [Progress] Steps: 1770000 | Elapsed: 2476.5s | Recent 20-Ep Avg Reward: 41.7
    [Progress] Steps: 1780000 | Elapsed: 2489.3s | Recent 20-Ep Avg Reward: 47.5
    [Progress] Steps: 1790000 | Elapsed: 2502.0s | Recent 20-Ep Avg Reward: 47.6
    [Progress] Steps: 1800000 | Elapsed: 2514.9s | Recent 20-Ep Avg Reward: 44.5
    [Progress] Steps: 1810000 | Elapsed: 2527.7s | Recent 20-Ep Avg Reward: 44.5
    [Progress] Steps: 1820000 | Elapsed: 2545.3s | Recent 20-Ep Avg Reward: 49.0
    [Progress] Steps: 1830000 | Elapsed: 2558.3s | Recent 20-Ep Avg Reward: 42.7
    [Progress] Steps: 1840000 | Elapsed: 2571.0s | Recent 20-Ep Avg Reward: 46.2
    [Progress] Steps: 1850000 | Elapsed: 2584.0s | Recent 20-Ep Avg Reward: 44.2
    [Progress] Steps: 1860000 | Elapsed: 2602.0s | Recent 20-Ep Avg Reward: 42.1
    [Progress] Steps: 1870000 | Elapsed: 2614.8s | Recent 20-Ep Avg Reward: 42.8
    [Progress] Steps: 1880000 | Elapsed: 2627.6s | Recent 20-Ep Avg Reward: 42.7
    [Progress] Steps: 1890000 | Elapsed: 2640.4s | Recent 20-Ep Avg Reward: 43.6
    [Progress] Steps: 1900000 | Elapsed: 2653.3s | Recent 20-Ep Avg Reward: 48.4
    [Progress] Steps: 1910000 | Elapsed: 2671.4s | Recent 20-Ep Avg Reward: 49.9
    [Progress] Steps: 1920000 | Elapsed: 2684.1s | Recent 20-Ep Avg Reward: 43.1
    [Progress] Steps: 1930000 | Elapsed: 2696.6s | Recent 20-Ep Avg Reward: 41.9
    [Progress] Steps: 1940000 | Elapsed: 2709.4s | Recent 20-Ep Avg Reward: 46.8
    [Progress] Steps: 1950000 | Elapsed: 2727.4s | Recent 20-Ep Avg Reward: 48.7
    [Progress] Steps: 1960000 | Elapsed: 2740.1s | Recent 20-Ep Avg Reward: 43.5
    [Progress] Steps: 1970000 | Elapsed: 2752.7s | Recent 20-Ep Avg Reward: 42.6
    [Progress] Steps: 1980000 | Elapsed: 2765.5s | Recent 20-Ep Avg Reward: 48.0
    [Progress] Steps: 1990000 | Elapsed: 2778.5s | Recent 20-Ep Avg Reward: 43.0
    [Progress] Steps: 2000000 | Elapsed: 2796.7s | Recent 20-Ep Avg Reward: 46.0
    [Progress] Steps: 2010000 | Elapsed: 2809.5s | Recent 20-Ep Avg Reward: 47.3
    [Progress] Steps: 2020000 | Elapsed: 2822.1s | Recent 20-Ep Avg Reward: 46.0
    [Progress] Steps: 2030000 | Elapsed: 2835.3s | Recent 20-Ep Avg Reward: 45.2
    [Progress] Steps: 2040000 | Elapsed: 2853.1s | Recent 20-Ep Avg Reward: 40.4
    [Progress] Steps: 2050000 | Elapsed: 2865.8s | Recent 20-Ep Avg Reward: 43.5
    [Progress] Steps: 2060000 | Elapsed: 2878.5s | Recent 20-Ep Avg Reward: 44.9
    [Progress] Steps: 2070000 | Elapsed: 2891.3s | Recent 20-Ep Avg Reward: 47.4
    [Progress] Steps: 2080000 | Elapsed: 2904.2s | Recent 20-Ep Avg Reward: 45.9
    [Progress] Steps: 2090000 | Elapsed: 2922.5s | Recent 20-Ep Avg Reward: 51.7
    [Progress] Steps: 2100000 | Elapsed: 2935.3s | Recent 20-Ep Avg Reward: 44.7
    [Progress] Steps: 2110000 | Elapsed: 2948.1s | Recent 20-Ep Avg Reward: 41.8
    [Progress] Steps: 2120000 | Elapsed: 2961.0s | Recent 20-Ep Avg Reward: 46.0
    [Progress] Steps: 2130000 | Elapsed: 2979.1s | Recent 20-Ep Avg Reward: 46.8
    [Progress] Steps: 2140000 | Elapsed: 2991.9s | Recent 20-Ep Avg Reward: 46.0
    [Progress] Steps: 2150000 | Elapsed: 3004.9s | Recent 20-Ep Avg Reward: 41.5
    [Progress] Steps: 2160000 | Elapsed: 3017.6s | Recent 20-Ep Avg Reward: 48.6
    [Progress] Steps: 2170000 | Elapsed: 3030.6s | Recent 20-Ep Avg Reward: 45.5
    [Progress] Steps: 2180000 | Elapsed: 3049.1s | Recent 20-Ep Avg Reward: 47.9
    [Progress] Steps: 2190000 | Elapsed: 3062.0s | Recent 20-Ep Avg Reward: 45.0
    [Progress] Steps: 2200000 | Elapsed: 3074.7s | Recent 20-Ep Avg Reward: 42.6
    [Progress] Steps: 2210000 | Elapsed: 3087.5s | Recent 20-Ep Avg Reward: 40.0
    [Progress] Steps: 2220000 | Elapsed: 3100.5s | Recent 20-Ep Avg Reward: 41.5
    [Progress] Steps: 2230000 | Elapsed: 3118.6s | Recent 20-Ep Avg Reward: 41.5
    [Progress] Steps: 2240000 | Elapsed: 3131.4s | Recent 20-Ep Avg Reward: 43.8
    [Progress] Steps: 2250000 | Elapsed: 3143.9s | Recent 20-Ep Avg Reward: 47.5
    [Progress] Steps: 2260000 | Elapsed: 3156.8s | Recent 20-Ep Avg Reward: 49.6
    [Progress] Steps: 2270000 | Elapsed: 3175.1s | Recent 20-Ep Avg Reward: 43.9
    [Progress] Steps: 2280000 | Elapsed: 3187.9s | Recent 20-Ep Avg Reward: 45.7
    [Progress] Steps: 2290000 | Elapsed: 3200.7s | Recent 20-Ep Avg Reward: 47.5
    [Progress] Steps: 2300000 | Elapsed: 3213.4s | Recent 20-Ep Avg Reward: 41.4
    [Progress] Steps: 2310000 | Elapsed: 3226.3s | Recent 20-Ep Avg Reward: 44.0
    [Progress] Steps: 2320000 | Elapsed: 3244.5s | Recent 20-Ep Avg Reward: 45.5
    [Progress] Steps: 2330000 | Elapsed: 3257.3s | Recent 20-Ep Avg Reward: 44.1
    [Progress] Steps: 2340000 | Elapsed: 3269.8s | Recent 20-Ep Avg Reward: 52.8
    [Progress] Steps: 2350000 | Elapsed: 3282.7s | Recent 20-Ep Avg Reward: 54.8
    [Progress] Steps: 2360000 | Elapsed: 3301.0s | Recent 20-Ep Avg Reward: 47.3
    [Progress] Steps: 2370000 | Elapsed: 3314.0s | Recent 20-Ep Avg Reward: 47.6
    [Progress] Steps: 2380000 | Elapsed: 3326.6s | Recent 20-Ep Avg Reward: 45.1
    [Progress] Steps: 2390000 | Elapsed: 3339.2s | Recent 20-Ep Avg Reward: 51.8
    [Progress] Steps: 2400000 | Elapsed: 3351.9s | Recent 20-Ep Avg Reward: 46.5
    [Progress] Steps: 2410000 | Elapsed: 3370.1s | Recent 20-Ep Avg Reward: 46.2
    [Progress] Steps: 2420000 | Elapsed: 3382.9s | Recent 20-Ep Avg Reward: 47.1
    [Progress] Steps: 2430000 | Elapsed: 3395.3s | Recent 20-Ep Avg Reward: 42.2
    [Progress] Steps: 2440000 | Elapsed: 3408.4s | Recent 20-Ep Avg Reward: 42.3
    [Progress] Steps: 2450000 | Elapsed: 3426.5s | Recent 20-Ep Avg Reward: 42.9
    [Progress] Steps: 2460000 | Elapsed: 3439.5s | Recent 20-Ep Avg Reward: 45.1
    [Progress] Steps: 2470000 | Elapsed: 3452.2s | Recent 20-Ep Avg Reward: 48.8
    [Progress] Steps: 2480000 | Elapsed: 3464.8s | Recent 20-Ep Avg Reward: 55.2
    [Progress] Steps: 2490000 | Elapsed: 3477.7s | Recent 20-Ep Avg Reward: 44.9
    [Progress] Steps: 2500000 | Elapsed: 3496.1s | Recent 20-Ep Avg Reward: 46.9
    [Progress] Steps: 2510000 | Elapsed: 3509.0s | Recent 20-Ep Avg Reward: 48.3
    [Progress] Steps: 2520000 | Elapsed: 3521.7s | Recent 20-Ep Avg Reward: 45.1
    [Progress] Steps: 2530000 | Elapsed: 3534.8s | Recent 20-Ep Avg Reward: 51.9
    [Progress] Steps: 2540000 | Elapsed: 3552.7s | Recent 20-Ep Avg Reward: 38.0
    [Progress] Steps: 2550000 | Elapsed: 3565.4s | Recent 20-Ep Avg Reward: 46.9
    [Progress] Steps: 2560000 | Elapsed: 3578.1s | Recent 20-Ep Avg Reward: 47.4
    [Progress] Steps: 2570000 | Elapsed: 3590.9s | Recent 20-Ep Avg Reward: 42.1
    [Progress] Steps: 2580000 | Elapsed: 3603.7s | Recent 20-Ep Avg Reward: 47.1
    [Progress] Steps: 2590000 | Elapsed: 3622.1s | Recent 20-Ep Avg Reward: 46.4
    [Progress] Steps: 2600000 | Elapsed: 3635.1s | Recent 20-Ep Avg Reward: 43.8
    [Progress] Steps: 2610000 | Elapsed: 3647.7s | Recent 20-Ep Avg Reward: 47.2
    [Progress] Steps: 2620000 | Elapsed: 3660.5s | Recent 20-Ep Avg Reward: 49.8
    [Progress] Steps: 2630000 | Elapsed: 3678.5s | Recent 20-Ep Avg Reward: 40.9
    [Progress] Steps: 2640000 | Elapsed: 3691.3s | Recent 20-Ep Avg Reward: 44.7
    [Progress] Steps: 2650000 | Elapsed: 3704.3s | Recent 20-Ep Avg Reward: 40.6
    [Progress] Steps: 2660000 | Elapsed: 3717.2s | Recent 20-Ep Avg Reward: 40.5
    [Progress] Steps: 2670000 | Elapsed: 3730.1s | Recent 20-Ep Avg Reward: 42.9
    [Progress] Steps: 2680000 | Elapsed: 3748.4s | Recent 20-Ep Avg Reward: 47.0
